8361349,2011-12-02 19:11:17,.net,2011,12,8361404,254257
15903387,2013-04-09 13:32:58,.net,2013,4,,75598
24366028,2014-06-23 12:32:31,.net,2014,6,,1845893
3830140,2010-09-30 11:34:46,.net,2010,9,3830161,462307
1781275,2009-11-23 05:35:33,.net,2009,11,1781306,148473
9469068,2012-02-27 17:06:54,.net,2012,2,9472192,785745
4200566,2010-11-17 00:53:39,.net,2010,11,4200632,191928
17146740,2013-06-17 11:45:41,.net,2013,6,,799007
12445175,2012-09-16 07:34:22,.net,2012,9,12470941,158475
4694656,2011-01-14 18:40:29,.net,2011,1,4694705,576050
622694,2009-03-07 23:09:32,.net,2009,3,622708,69735
21945571,2014-02-21 21:30:31,.net,2014,2,,2385700
14339884,2013-01-15 14:28:46,.net,2013,1,,15703
1672382,2009-11-04 08:30:54,.net,2009,11,1673116,15354
13592546,2012-11-27 20:33:12,.net,2012,11,13592576,1387186
36014,2008-08-30 14:57:13,.net,2008,8,41208,3347
1145190,2009-07-17 19:24:32,.net,2009,7,1145204,63609
6030308,2011-05-17 11:48:03,.net,2011,5,6037860,426332
49248379,2018-03-13 04:31:50,.net,2018,3,,3860454
4758116,2011-01-21 11:13:42,.net,2011,1,4758165,543047
18439834,2013-08-26 08:31:22,.net,2013,8,18607359,823040
4735699,2011-01-19 13:19:35,.net,2011,1,4747868,480346
8113651,2011-11-13 18:23:02,.net,2011,11,8113728,113858
39533361,2016-09-16 13:58:24,.net,2016,9,39533520,3087601
805829,2009-04-30 07:51:31,.net,2009,4,805867,57036
9515118,2012-03-01 11:12:03,.net,2012,3,9515176,84539
16604257,2013-05-17 08:02:21,.net,2013,5,16611765,249948
2632488,2010-04-13 19:16:09,.net,2010,4,2632536,117700
12921433,2012-10-16 18:46:47,.net,2012,10,,803332
24742314,2014-07-14 17:29:53,.net,2014,7,,36790
22190233,2014-03-05 06:26:04,.net,2014,3,22191116,1003243
12291920,2012-09-06 01:46:32,.net,2012,9,,1457636
6568003,2011-07-04 06:24:18,.net,2011,7,,827605
41388029,2016-12-29 22:24:52,.net,2016,12,,6135899
40220768,2016-10-24 14:17:08,.net,2016,10,,5064731
26555748,2014-10-24 20:26:34,.net,2014,10,26630015,704238
15929903,2013-04-10 15:18:08,.net,2013,4,15929984,2154361
15246865,2013-03-06 12:02:27,.net,2013,3,15248228,672827
57227971,2019-07-26 23:29:25,.net,2019,7,,2153345
64423460,2020-10-19 08:11:00,.net,2020,10,,5706865
21382576,2014-01-27 13:50:19,.net,2014,1,21384247,1849386
8609117,2011-12-22 20:02:46,.net,2011,12,8609173,541686
40463763,2016-11-07 11:10:51,.net,2016,11,40484809,1393225
8168301,2011-11-17 13:58:53,.net,2011,11,8168367,1004552
30318367,2015-05-19 06:37:13,.net,2015,5,,71470
17046410,2013-06-11 14:18:53,.net,2013,6,17046888,1243790
3310660,2010-07-22 15:40:20,.net,2010,7,,124617
18599731,2013-09-03 19:11:47,.net,2013,9,,117700
64802771,2020-11-12 11:08:47,.net,2020,11,64848426,2224970
4597686,2011-01-04 19:44:39,.net,2011,1,6249531,438205
8169322,2011-11-17 15:02:26,.net,2011,11,,52239
13273180,2012-11-07 15:48:20,.net,2012,11,13273238,291213
50423495,2018-05-19 08:52:23,.net,2018,5,,9697250
4313584,2010-11-30 12:11:32,.net,2010,11,,
6469466,2011-06-24 14:46:11,.net,2011,6,6469666,174390
1438371,2009-09-17 11:49:00,.net,2009,9,1610140,173197
191812,2008-10-10 15:16:30,.net,2008,10,193144,11356
62541243,2020-06-23 18:15:15,.net,2020,6,,
14819379,2013-02-11 19:25:44,.net,2013,2,,1444773
3463340,2010-08-11 22:25:42,.net,2010,8,3463375,68230
4120440,2010-11-08 00:18:38,.net,2010,11,4124660,500197
45266389,2017-07-23 14:47:25,.net,2017,7,45266491,7605561
10437705,2012-05-03 18:59:28,.net,2012,5,,595234
1255452,2009-08-10 15:12:40,.net,2009,8,1520909,
1601099,2009-10-21 14:15:24,.net,2009,10,1601145,137670
40283469,2016-10-27 11:27:47,.net,2016,10,,177694
17751390,2013-07-19 16:46:10,.net,2013,7,17751967,386869
23107103,2014-04-16 10:40:43,.net,2014,4,23107466,2298058
36548405,2016-04-11 12:14:19,.net,2016,4,,4381303
8263424,2011-11-24 23:25:19,.net,2011,11,,62604
44525764,2017-06-13 15:29:37,.net,2017,6,44526160,
13151086,2012-10-31 04:01:45,.net,2012,10,,1188898
6589092,2011-07-05 21:28:14,.net,2011,7,6589413,626835
536359,2009-02-11 11:17:43,.net,2009,2,536673,38807
2165440,2010-01-29 21:55:11,.net,2010,1,2165526,224111
37385647,2016-05-23 08:01:55,.net,2016,5,37404940,5084960
10857193,2012-06-01 20:54:30,.net,2012,6,10858366,780162
7572818,2011-09-27 16:52:37,.net,2011,9,7572962,263158
50046,2008-09-08 16:05:17,.net,2008,9,50057,770
52490973,2018-09-25 05:10:18,.net,2018,9,52553758,8652760
20388817,2013-12-05 00:07:07,.net,2013,12,20389090,2979430
1467529,2009-09-23 17:38:45,.net,2009,9,1467723,5427
18125687,2013-08-08 12:10:40,.net,2013,8,,2648422
41881021,2017-01-26 19:05:23,.net,2017,1,41890646,5780369
5243963,2011-03-09 09:50:27,.net,2011,3,,185593
33211539,2015-10-19 09:57:11,.net,2015,10,33236067,3274674
1893296,2009-12-12 12:40:45,.net,2009,12,1893374,
10656824,2012-05-18 17:02:28,.net,2012,5,10656893,641361
31627659,2015-07-25 14:46:24,.net,2015,7,,5155594
16435213,2013-05-08 07:40:45,.net,2013,5,16516080,2361188
2606959,2010-04-09 11:26:40,.net,2010,4,2607043,227848
40680565,2016-11-18 15:20:10,.net,2016,11,40694827,3246908
59713768,2020-01-13 09:30:39,.net,2020,1,,12703021
10829929,2012-05-31 08:26:34,.net,2012,5,,1312897
3064838,2010-06-17 19:14:40,.net,2010,6,,363208
33691866,2015-11-13 11:36:25,.net,2015,11,,181087
30771552,2015-06-11 04:24:37,.net,2015,6,30771799,3967440
4671306,2011-01-12 16:37:27,.net,2011,1,4671751,208670
34489090,2015-12-28 07:06:06,.net,2015,12,,107625
27253452,2014-12-02 15:48:38,.net,2014,12,27317609,2724814
1566389,2009-10-14 13:56:06,.net,2009,10,1566398,33690
63974427,2020-09-20 00:09:08,.net,2020,9,63978392,1657490
43325036,2017-04-10 13:49:49,.net,2017,4,43330193,2724940
1715335,2009-11-11 13:58:59,.net,2009,11,1718210,115305
54350909,2019-01-24 16:11:33,.net,2019,1,54403339,3365886
18446755,2013-08-26 14:40:21,.net,2013,8,,223291
14860723,2013-02-13 18:45:34,.net,2013,2,15083461,1573453
42242423,2017-02-15 06:48:25,.net,2017,2,,5769553
42510063,2017-02-28 13:27:52,.net,2017,2,42559059,2747308
49721625,2018-04-08 19:01:34,.net,2018,4,,9602030
21093863,2014-01-13 14:37:15,.net,2014,1,,1416821
50139357,2018-05-02 16:26:09,.net,2018,5,,6870991
7624695,2011-10-02 04:55:32,.net,2011,10,,931088
6670609,2011-07-12 20:22:43,.net,2011,7,6671359,794764
364612,2008-12-13 01:13:00,.net,2008,12,364617,24126
23475255,2014-05-05 14:42:02,.net,2014,5,,33272
11416510,2012-07-10 15:16:46,.net,2012,7,11418176,863553
43646780,2017-04-27 00:40:49,.net,2017,4,,6705598
8567400,2011-12-19 20:52:02,.net,2011,12,8567673,138757
3700160,2010-09-13 11:56:23,.net,2010,9,3700481,291224
11503890,2012-07-16 12:03:22,.net,2012,7,11503935,196919
4460558,2010-12-16 12:03:28,.net,2010,12,4460672,250524
27041168,2014-11-20 13:47:58,.net,2014,11,27041286,2624249
51368112,2018-07-16 18:32:25,.net,2018,7,,2727006
2442157,2010-03-14 12:44:09,.net,2010,3,,100440
22671180,2014-03-26 19:27:40,.net,2014,3,22671227,3108594
7608826,2011-09-30 10:05:37,.net,2011,9,7609090,958593
23936480,2014-05-29 15:03:21,.net,2014,5,,1298590
55960158,2019-05-02 20:58:53,.net,2019,5,55974638,4783669
54801532,2019-02-21 07:32:58,.net,2019,2,,9956391
3485821,2010-08-15 01:22:31,.net,2010,8,,238948
13737774,2012-12-06 05:55:42,.net,2012,12,13737945,364
19606111,2013-10-26 11:25:00,.net,2013,10,,824910
8988006,2012-01-24 13:55:28,.net,2012,1,,99238
10783572,2012-05-28 11:03:15,.net,2012,5,,169640
8226598,2011-11-22 12:11:55,.net,2011,11,8226726,73715
5567545,2011-04-06 13:56:57,.net,2011,4,,638364
54698185,2019-02-14 19:59:19,.net,2019,2,54727324,746100
702503,2009-03-31 18:46:56,.net,2009,3,702518,
4366199,2010-12-06 12:04:53,.net,2010,12,4366229,64473
4743956,2011-01-20 06:01:58,.net,2011,1,,297167
13942221,2012-12-18 22:03:16,.net,2012,12,13942399,1055520
51810894,2018-08-12 16:51:34,.net,2018,8,51894319,843387
14067981,2012-12-28 10:17:04,.net,2012,12,,1875389
58890380,2019-11-16 11:45:22,.net,2019,11,58892223,5488410
7620422,2011-10-01 13:11:22,.net,2011,10,7620498,931657
14022028,2012-12-24 13:28:33,.net,2012,12,,1573667
17353572,2013-06-27 21:31:18,.net,2013,6,,1490932
63085669,2020-07-25 07:34:40,.net,2020,7,63085722,11674093
5802330,2011-04-27 10:01:17,.net,2011,4,5802542,136141
10036299,2012-04-05 21:29:34,.net,2012,4,,1316315
14760121,2013-02-07 20:12:31,.net,2013,2,,16241
8892372,2012-01-17 09:41:04,.net,2012,1,8892773,593627
8403098,2011-12-06 16:13:16,.net,2011,12,,162273
14016613,2012-12-24 03:07:16,.net,2012,12,,1697885
13681664,2012-12-03 10:49:04,.net,2012,12,13681881,1329184
5028124,2011-02-17 11:07:58,.net,2011,2,5028170,197415
2365272,2010-03-02 17:33:04,.net,2010,3,3428743,357844
44111055,2017-05-22 10:54:02,.net,2017,5,44111242,1104820
13224925,2012-11-05 01:44:17,.net,2012,11,13271456,949581
33983149,2015-11-29 13:10:58,.net,2015,11,33983200,2779985
35717372,2016-03-01 07:50:54,.net,2016,3,,2551349
12004592,2012-08-17 11:05:48,.net,2012,8,,127566
10013651,2012-04-04 14:52:26,.net,2012,4,,626579
9507527,2012-02-29 22:17:19,.net,2012,2,9508783,
1134738,2009-07-16 00:00:17,.net,2009,7,1134764,77546
470846,2009-01-22 21:21:43,.net,2009,1,597055,38309
175649,2008-10-06 18:42:59,.net,2008,10,175855,392
15059021,2013-02-25 02:02:27,.net,2013,2,15059234,643192
950621,2009-06-04 13:33:38,.net,2009,6,950643,106623
7099452,2011-08-17 21:04:24,.net,2011,8,29172335,98406
6597939,2011-07-06 14:20:40,.net,2011,7,,831764
25526213,2014-08-27 11:40:10,.net,2014,8,25526615,930481
13795832,2012-12-10 06:04:09,.net,2012,12,,434354
43256160,2017-04-06 13:07:41,.net,2017,4,43269409,5191455
8456685,2011-12-10 13:06:33,.net,2011,12,8456701,52420
4154260,2010-11-11 12:12:50,.net,2010,11,4154276,108686
41185059,2016-12-16 13:03:26,.net,2016,12,,3346162
8805152,2012-01-10 14:48:18,.net,2012,1,8805984,156755
4538995,2010-12-27 13:27:55,.net,2010,12,4539039,554978
2970202,2010-06-03 22:19:18,.net,2010,6,,357961
5663783,2011-04-14 13:12:35,.net,2011,4,5663836,290284
63839650,2020-09-11 01:33:46,.net,2020,9,,5360232
6620888,2011-07-08 06:48:03,.net,2011,7,,805264
15988387,2013-04-13 13:36:57,.net,2013,4,15988404,2226760
2185241,2010-02-02 15:35:25,.net,2010,2,2185261,114994
3577055,2010-08-26 16:10:26,.net,2010,8,3577218,250162
38903627,2016-08-11 18:24:32,.net,2016,8,38904812,5040617
50799502,2018-06-11 13:59:10,.net,2018,6,,9925490
8443183,2011-12-09 09:01:09,.net,2011,12,,385387
30617805,2015-06-03 10:42:55,.net,2015,6,30617991,3890968
24179502,2014-06-12 08:14:52,.net,2014,6,24184903,2955568
46765968,2017-10-16 08:28:55,.net,2017,10,,6383692
30357969,2015-05-20 18:46:01,.net,2015,5,30366153,4921773
59569152,2020-01-02 19:47:44,.net,2020,1,59569338,7725099
50119795,2018-05-01 16:02:43,.net,2018,5,50121885,1188513
12464588,2012-09-17 17:48:50,.net,2012,9,,152598
29686034,2015-04-16 21:09:53,.net,2015,4,29686550,3638529
32256774,2015-08-27 18:20:38,.net,2015,8,,5264486
8000215,2011-11-03 18:41:53,.net,2011,11,8000273,481702
30942116,2015-06-19 15:38:49,.net,2015,6,,5028861
12086178,2012-08-23 06:47:42,.net,2012,8,12086404,503999
10379769,2012-04-30 07:08:37,.net,2012,4,10379823,1341006
39106109,2016-08-23 16:11:40,.net,2016,8,39106675,145999
374740,2008-12-17 14:43:40,.net,2008,12,374765,549
6232144,2011-06-03 20:11:52,.net,2011,6,6232766,91
1315874,2009-08-22 12:23:28,.net,2009,8,1315955,50979
31764593,2015-08-01 17:58:19,.net,2015,8,31764707,2153777
54310485,2019-01-22 14:30:55,.net,2019,1,,10264071
23802311,2014-05-22 09:05:24,.net,2014,5,,3327200
3948448,2010-10-16 10:10:22,.net,2010,10,3948807,92040
9009732,2012-01-25 20:25:43,.net,2012,1,,717311
1076475,2009-07-02 20:17:18,.net,2009,7,1076525,12367
1503046,2009-10-01 10:05:51,.net,2009,10,1503067,101314
8142,2008-08-11 19:50:31,.net,2008,8,8152,380
4159489,2010-11-11 21:33:24,.net,2010,11,4159537,117039
22039791,2014-02-26 11:20:47,.net,2014,2,22041039,2528840
7988147,2011-11-02 22:34:26,.net,2011,11,,309798
29648377,2015-04-15 10:56:29,.net,2015,4,,665335
38172786,2016-07-03 17:57:15,.net,2016,7,38173204,1879069
27139709,2014-11-26 01:14:14,.net,2014,11,,4276794
41949925,2017-01-31 04:57:39,.net,2017,1,41950118,5101211
15476299,2013-03-18 11:58:38,.net,2013,3,15542402,397830
43547371,2017-04-21 16:08:40,.net,2017,4,,4642100
17446103,2013-07-03 10:54:18,.net-2.0,2013,7,17453158,2546171
5651208,2011-04-13 14:51:36,.net-2.0,2011,4,5651517,552236
1207899,2009-07-30 16:54:01,.net-3.5,2009,7,1303132,91313
1900747,2009-12-14 12:50:50,.net-3.5,2009,12,1900755,162694
1299261,2009-08-19 11:17:48,.net-3.5,2009,8,1299277,88096
44574578,2017-06-15 18:34:46,.net-3.5,2017,6,44574820,1984300
3683571,2010-09-10 09:38:33,.net-3.5,2010,9,,113683
12229016,2012-09-01 15:27:00,.net-4.0,2012,9,12229123,859154
30130725,2015-05-08 18:39:57,.net-4.0,2015,5,,2668801
4475013,2010-12-17 21:46:56,.net-4.0,2010,12,4475183,522274
11663698,2012-07-26 06:35:15,.net-4.0,2012,7,11682628,825626
1826255,2009-12-01 13:41:27,.net-4.0,2009,12,1829296,22656
13125590,2012-10-29 16:20:39,.net-4.0,2012,10,13125878,572855
8508926,2011-12-14 17:26:52,.net-4.0,2011,12,8511984,294863
7003399,2011-08-09 21:47:17,.net-4.0,2011,8,,59137
13656623,2012-12-01 05:17:48,.net-4.0,2012,12,13657701,545701
9591929,2012-03-06 21:07:24,.net-4.5,2012,3,9607443,908186
35168322,2016-02-03 04:07:17,.net-4.5,2016,2,,2121
55830658,2019-04-24 13:00:33,.net-4.6.2,2019,4,,11405427
23477961,2014-05-05 17:15:15,.net-assembly,2014,5,23478229,2860324
43689834,2017-04-28 22:44:09,.net-assembly,2017,4,,3191355
31948256,2015-08-11 17:29:02,.net-assembly,2015,8,,2123007
22306563,2014-03-10 17:03:17,.net-assembly,2014,3,,1700890
18873288,2013-09-18 13:15:03,.net-assembly,2013,9,18874012,1938163
55627323,2019-04-11 07:50:58,.net-assembly,2019,4,,11297265
58857536,2019-11-14 13:06:53,.net-assembly,2019,11,,1523057
61432795,2020-04-25 21:21:52,.net-core,2020,4,,4774673
39903659,2016-10-06 18:55:08,.net-core,2016,10,39904837,5160887
51566243,2018-07-27 22:20:18,.net-core,2018,7,,8429897
58229472,2019-10-04 03:18:19,.net-core,2019,10,,6480913
59983769,2020-01-30 10:22:26,.net-core,2020,1,,1633146
48558418,2018-02-01 08:36:38,.net-core,2018,2,,1874653
63963322,2020-09-18 21:58:30,.net-core,2020,9,63992107,4244707
59293871,2019-12-11 20:50:57,.net-core,2019,12,,3241128
44488609,2017-06-11 20:44:57,.net-core,2017,6,44502915,2929321
63779603,2020-09-07 14:30:09,.net-core,2020,9,,5750758
32103508,2015-08-19 18:56:48,.net-core,2015,8,33327487,
58948511,2019-11-20 07:02:28,.net-core,2019,11,58966182,9360232
60873348,2020-03-26 17:55:19,.net-core,2020,3,,13130645
59170791,2019-12-04 07:19:43,.net-core,2019,12,59170903,4919526
65032923,2020-11-27 06:27:04,.net-core,2020,11,,12631265
60933944,2020-03-30 15:27:56,.net-core,2020,3,60939815,2799557
